resume_id,matched_code,start_date,end_date,university_level,split,start_year,end_year
350545,2342.2,Q4 2018,Q1 2019,Bachelor,train,2018,2019
350569,3423.1.2.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
350583,1420.4.29,Q1 1985,Q2 2019,Bachelor,train,1985,2019
350586,2330.1,Q1 2018,Q1 2019,Master,train,2018,2019
350601,9333.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
350601,5142.9,Q1 2019,Q1 2020,Secondary school,train,2019,2020
350622,4311.2,Q1 2016,Q1 2019,Secondary school,train,2016,2019
350638,5223.7.29,Q2 2001,Q1 2019,Secondary school,train,2001,2019
350683,3412.4.10,Q2 2019,Q4 2019,Secondary school,train,2019,2019
350700,8219.6,Q1 2016,Q3 2019,Secondary school,train,2016,2019
350703,2330.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
350716,3342.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
350725,5223.4,Q1 2018,Q3 2019,Secondary school,train,2018,2019
350731,9333.3,Q1 2015,Q1 2019,Secondary school,train,2015,2019
350737,2654.1.1,Q1 2015,Q3 2019,Master,train,2015,2019
350767,5223.7.18,Q1 2018,Q1 2019,Bachelor,train,2018,2019
350769,2353.1,Q1 2019,Q2 2019,No tertiary qualification,train,2019,2019
350775,2433.6,Q1 2019,Q3 2019,Master,train,2019,2019
350804,8183.7,Q2 2019,Q3 2019,Bachelor,train,2019,2019
350809,7126.8,Q1 2018,Q3 2019,Secondary school,train,2018,2019
350825,9333.8.1,Q1 2015,Q1 2019,Secondary school,train,2015,2019
350853,5223.7.22,Q4 2018,Q1 2019,Secondary school,train,2018,2019
350854,2356.1,Q2 2017,Q1 2019,Bachelor,train,2017,2019
350866,2221.2,Q1 2017,Q1 2019,Bachelor,train,2017,2019
350889,3343.1,Q4 2015,Q2 2019,Bachelor,train,2015,2019
350895,8131.19.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
350895,9622.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
350905,5223.4,Q1 2018,Q1 2019,Bachelor,train,2018,2019
350905,5223.4,Q3 2019,Q4 2019,Bachelor,train,2019,2019
350925,3412.4,Q1 2017,Q1 2019,Bachelor,train,2017,2019
350938,9412.1,Q1 2019,Q2 2019,Secondary school,train,2019,2019
350938,5223.6,Q1 2019,Q3 2019,Secondary school,train,2019,2019
350938,9412.1,Q3 2019,Q4 2019,Secondary school,train,2019,2019
350946,3422.4.6,Q3 2017,Q2 2019,Bachelor,train,2017,2019
350946,5312.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
350946,5312.1,Q3 2019,Q4 2019,Bachelor,train,2019,2019
350953,9329.1,Q1 2019,Q2 2019,No tertiary qualification,train,2019,2019
350973,2513.5,Q1 2013,Q1 2019,Secondary school,train,2013,2019
350987,5131.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
350993,2166.3,Q2 2019,Q3 2019,Master,train,2019,2019
351008,1111.1,Q1 2017,Q1 2019,Master,train,2017,2019
351008,3422.4.6,Q1 2017,Q1 2019,Master,train,2017,2019
351008,4416.1,Q1 2018,Q1 2019,Master,train,2018,2019
351025,3343.4,Q1 2017,Q1 2019,Bachelor,train,2017,2019
351031,1330.7,Q4 2014,Q1 2019,Bachelor,train,2014,2019
351031,1330.7,Q1 2019,Q3 2019,Bachelor,train,2019,2019
351033,5223.4,Q1 2018,Q1 2019,Secondary school,train,2018,2019
351038,9613.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
351109,3343.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
351116,5223.6,Q2 2016,Q1 2019,Secondary school,train,2016,2019
351122,4311.1,Q4 2019,Q1 2020,No tertiary qualification,train,2019,2020
351123,2266.1,Q1 1995,Q3 2019,Bachelor,train,1995,2019
351123,4311.2,Q1 2002,Q1 2019,Bachelor,train,2002,2019
351168,5230.1,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
351178,5311.1.3,Q1 2013,Q1 2019,Secondary school,train,2013,2019
351182,1324.8,Q1 2015,Q2 2019,Secondary school,train,2015,2019
351195,5311.1,Q1 2014,Q3 2019,No tertiary qualification,train,2014,2019
351195,5321.1,Q1 2018,Q3 2019,No tertiary qualification,train,2018,2019
351197,5311.1,Q1 2019,Q3 2019,Secondary school,train,2019,2019
351203,4120.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
351213,3344.1,Q4 2013,Q1 2019,Master,train,2013,2019
351262,8122.9,Q1 2018,Q1 2019,Secondary school,train,2018,2019
351262,8122.9,Q3 2019,Q4 2019,Secondary school,train,2019,2019
351263,5246.1,Q3 2018,Q3 2019,Bachelor,train,2018,2019
351268,5131.2,Q1 2012,Q3 2019,Bachelor,train,2012,2019
351279,7313.1.2,Q1 2016,Q1 2019,Master,train,2016,2019
351308,3412.4.9,Q1 2018,Q1 2019,Bachelor,train,2018,2019
351333,2341.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
351333,2341.1,Q4 2019,Q1 2020,Bachelor,train,2019,2020
351339,5230.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
351363,3343.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
351364,3251.1,Q2 2018,Q1 2019,Bachelor,train,2018,2019
351365,3313.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
351392,5223.6,Q1 2018,Q1 2019,Bachelor,train,2018,2019
351407,3313.1,Q1 2004,Q3 2019,Bachelor,train,2004,2019
351407,3313.1,Q1 2017,Q3 2019,Bachelor,train,2017,2019
351429,2353.1,Q4 2019,Q1 2020,Bachelor,train,2019,2020
351463,5312.1,Q3 2018,Q2 2019,Bachelor,train,2018,2019
351463,2341.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
351468,3313.1,Q1 2018,Q3 2019,Bachelor,train,2018,2019
351487,3343.1,Q1 2014,Q1 2019,Secondary school,train,2014,2019
351490,3313.1,Q3 2018,Q1 2019,Secondary school,train,2018,2019
351499,3412.4.9,Q1 2017,Q1 2019,Bachelor,train,2017,2019
351499,2432.9,Q1 2019,Q1 2021,Bachelor,train,2019,2021
351499,3412.4.7,Q3 2019,Q4 2019,Bachelor,train,2019,2019
351528,3343.1.4,Q1 2019,Q2 2019,Bachelor,train,2019,2019
351528,3343.1.4,Q3 2019,Q4 2019,Bachelor,train,2019,2019
351532,2635.3.17,Q3 2015,Q2 2019,Master,train,2015,2019
351545,3412.4.13,Q4 2018,Q1 2019,Bachelor,train,2018,2019
351557,8344.1,Q2 2016,Q2 2019,Secondary school,train,2016,2019
351598,9333.2,Q1 2017,Q2 2019,Secondary school,train,2017,2019
351598,8322.2,Q4 2018,Q1 2019,Secondary school,train,2018,2019
351607,9412.1,Q1 2017,Q1 2019,Secondary school,train,2017,2019
351626,2320.1.5,Q1 2014,Q2 2019,Secondary school,train,2014,2019
351626,5142.1,Q1 2016,Q2 2019,Secondary school,train,2016,2019
351626,3343.1,Q1 2018,Q2 2019,Secondary school,train,2018,2019
351637,4416.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
351640,9411.2,Q1 2018,Q4 2019,Secondary school,train,2018,2019
351655,4224.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
351665,7543.9,Q4 2019,Q1 2020,Master,train,2019,2020
351707,5223.6,Q1 2008,Q3 2019,Secondary school,train,2008,2019
351769,3343.1,Q3 2012,Q2 2019,Secondary school,train,2012,2019
351770,2221.2,Q1 2010,Q3 2019,Secondary school,train,2010,2019
351770,2330.1,Q1 2019,Q2 2019,Secondary school,train,2019,2019
351770,2330.1.15,Q1 2019,Q2 2019,Secondary school,train,2019,2019
351770,2330.1.9,Q4 2019,Q1 2020,Secondary school,train,2019,2020
351772,7223.4,Q4 2018,Q1 2019,Secondary school,train,2018,2019
351786,3434.1.1,Q3 2012,Q3 2019,Secondary school,train,2012,2019
351786,9213.1,Q3 2019,Q4 2019,Secondary school,train,2019,2019
351855,7115.1,Q1 2004,Q2 2019,Secondary school,train,2004,2019
351857,2221.2,Q1 2019,Q2 2019,Bachelor,train,2019,2019
351862,4321.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
351864,7411.1.1.2,Q4 2018,Q1 2019,No tertiary qualification,train,2018,2019
351869,4211.2,Q4 2018,Q2 2019,No tertiary qualification,train,2018,2019
351889,2431.10.4,Q1 2016,Q3 2019,Master,train,2016,2019
351889,2513.2,Q1 2016,Q3 2019,Master,train,2016,2019
351893,8160.34,Q1 2018,Q1 2019,Bachelor,train,2018,2019
351897,9112.2,Q4 2019,Q1 2020,Bachelor,train,2019,2020
351910,4225.1,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
351915,3435.22,Q1 2010,Q1 2019,Bachelor,train,2010,2019
351952,4131.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
351988,9321.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
352007,3512.4,Q1 2009,Q1 2019,Secondary school,train,2009,2019
352008,9333.8.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
352041,2653.2,Q1 2010,Q1 2019,No tertiary qualification,train,2010,2019
352043,9333.3,Q1 2016,Q2 2019,Bachelor,train,2016,2019
352084,7522.2,Q4 2018,Q1 2019,Secondary school,train,2018,2019
352086,3313.1,Q1 2003,Q1 2019,Secondary school,train,2003,2019
352102,9333.8.1,Q2 2018,Q1 2019,Bachelor,train,2018,2019
352104,4416.1,Q4 2018,Q2 2019,Bachelor,train,2018,2019
352142,8331.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
352204,2359.4,Q1 2015,Q1 2019,Bachelor,train,2015,2019
352210,5312.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
352215,5142.2,Q3 2017,Q1 2019,Bachelor,train,2017,2019
352218,9333.8,Q1 2019,Q2 2019,Secondary school,train,2019,2019
352220,3435.25.2,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
352232,9333.8.1,Q3 2019,Q4 2019,No tertiary qualification,train,2019,2019
352247,9412.1,Q1 2016,Q3 2019,Secondary school,train,2016,2019
352247,1341.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
352247,5419.7,Q1 2018,Q3 2019,Secondary school,train,2018,2019
352255,1221.3.2,Q1 2016,Q1 2019,Bachelor,train,2016,2019
352264,4226.1,Q1 2018,Q2 2019,Bachelor,train,2018,2019
352273,2221.3,Q1 2006,Q1 2019,Master,train,2006,2019
352283,3333.1,Q1 2016,Q1 2019,Bachelor,train,2016,2019
352306,5132.1,Q2 2018,Q3 2019,Master,train,2018,2019
352315,2330.1.12,Q4 2018,Q1 2019,Master,train,2018,2019
352315,3422.3.1,Q1 2019,Q2 2019,Master,train,2019,2019
352322,2432.9,Q1 2015,Q3 2019,Master,train,2015,2019
352325,8322.7,Q4 2018,Q1 2019,No tertiary qualification,train,2018,2019
352327,2354.1,Q1 1999,Q2 2019,Bachelor,train,1999,2019
352327,2652.3,Q1 2006,Q2 2019,Bachelor,train,2006,2019
352327,3313.2,Q1 2006,Q2 2019,Bachelor,train,2006,2019
352342,8183.7,Q4 2018,Q1 2019,Secondary school,train,2018,2019
352352,7231.8,Q4 2018,Q1 2019,Secondary school,train,2018,2019
352354,2423.6,Q4 2019,Q1 2020,Bachelor,train,2019,2020
352359,3412.4.9,Q1 2018,Q1 2019,Secondary school,train,2018,2019
352399,5223.4,Q1 2018,Q1 2019,Secondary school,train,2018,2019
352400,3423.2,Q4 2018,Q1 2019,Bachelor,train,2018,2019
352417,2521.4,Q1 2016,Q1 2019,Bachelor,train,2016,2019
352417,2433.2,Q1 2016,Q2 2019,Bachelor,train,2016,2019
352421,2522.1,Q1 2016,Q3 2019,Bachelor,train,2016,2019
352430,3115.1.21,Q1 2012,Q3 2019,No tertiary qualification,train,2012,2019
352434,2511.13,Q1 2018,Q1 2019,Bachelor,train,2018,2019
352456,9412.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
352477,2431.10,Q1 2014,Q2 2019,Bachelor,train,2014,2019
352491,1219.4,Q2 2017,Q1 2019,Secondary school,train,2017,2019
352506,2354.1,Q1 2018,Q1 2019,Master,train,2018,2019
352506,2652.3,Q1 2018,Q1 2019,Master,train,2018,2019
352506,2652.4,Q3 2019,Q4 2019,Master,train,2019,2019
352509,4229.2,Q1 2017,Q3 2019,Bachelor,train,2017,2019
352539,4312.3,Q1 2015,Q1 2019,Master,train,2015,2019
352539,2634.2,Q1 2018,Q1 2019,Master,train,2018,2019
352549,3343.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
352580,8344.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
352581,3116.1.3,Q1 2017,Q1 2019,No tertiary qualification,train,2017,2019
352586,5131.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
352603,3113.1.2,Q1 2017,Q1 2022,Secondary school,train,2017,2022
352606,3118.3,Q3 2018,Q1 2019,Bachelor,train,2018,2019
352633,1420.2,Q1 2014,Q1 2019,Bachelor,train,2014,2019
352655,8212.3.4,Q1 2016,Q2 2019,Bachelor,train,2016,2019
352669,5131.2,Q1 2003,Q1 2019,Bachelor,train,2003,2019
352682,3343.1,Q3 2019,Q4 2019,Secondary school,train,2019,2019
352686,2310.1.37,Q1 2018,Q1 2019,Master,train,2018,2019
352686,2355.6,Q1 2018,Q1 2019,Master,train,2018,2019
352686,2330.1,Q1 2019,Q2 2019,Master,train,2019,2019
352686,2330.1.1,Q1 2019,Q2 2019,Master,train,2019,2019
352695,5223.4,Q3 2019,Q4 2019,Bachelor,train,2019,2019
352707,3412.4.13,Q2 2018,Q1 2019,Bachelor,train,2018,2019
352721,5223.4,Q4 2018,Q1 2019,Secondary school,train,2018,2019
352721,5223.4,Q2 2019,Q3 2019,Secondary school,train,2019,2019
352759,5223.7.8,Q1 2019,Q2 2019,Secondary school,train,2019,2019
352759,5223.6,Q3 2019,Q4 2019,Secondary school,train,2019,2019
352774,5246.1,Q3 2017,Q1 2019,Secondary school,train,2017,2019
352777,2166.9,Q1 1999,Q1 2019,Master,train,1999,2019
352804,3324.1.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
352804,1420.4.31,Q1 2019,Q2 2019,Bachelor,train,2019,2019
352812,3343.1,Q1 2019,Q2 2019,Secondary school,train,2019,2019
352818,3343.1,Q4 2018,Q1 2019,Bachelor,train,2018,2019
352827,3412.4,Q1 2018,Q1 2019,Bachelor,train,2018,2019
352841,2422.12.13,Q1 2018,Q1 2019,Bachelor,train,2018,2019
352841,2330.1.15,Q1 2019,Q2 2019,Bachelor,train,2019,2019
352842,4311.2,Q1 2018,Q1 2019,Bachelor,train,2018,2019
352852,2432.6,Q2 2019,Q3 2019,Bachelor,train,2019,2019
352883,1439.3,Q3 2017,Q1 2019,Master,train,2017,2019
352890,5230.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
352890,5230.1,Q4 2019,Q1 2020,Bachelor,train,2019,2020
352917,3116.1.3,Q2 2019,Q3 2019,Secondary school,train,2019,2019
352920,7544.1,Q1 2017,Q1 2019,Secondary school,train,2017,2019
352922,3313.2,Q1 2018,Q1 2019,Bachelor,train,2018,2019
352922,5230.1,Q4 2018,Q1 2019,Bachelor,train,2018,2019
352950,8342.8,Q4 2018,Q1 2019,Secondary school,train,2018,2019
352960,2320.1.4,Q1 2018,Q1 2019,Secondary school,train,2018,2019
352967,2511.3,Q1 2018,Q1 2019,Bachelor,train,2018,2019
352972,3343.1,Q4 2018,Q1 2019,Bachelor,train,2018,2019
352976,2341.1,Q1 2013,Q3 2019,Bachelor,train,2013,2019
352977,2221.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353008,3313.2,Q3 2017,Q2 2019,Bachelor,train,2017,2019
353044,5311.1,Q2 2019,Q3 2019,Secondary school,train,2019,2019
353044,5311.1,Q3 2019,Q4 2019,Secondary school,train,2019,2019
353044,5311.1,Q4 2019,Q1 2020,Secondary school,train,2019,2020
353049,8322.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353066,8322.7,Q1 2006,Q2 2019,No tertiary qualification,train,2006,2019
353066,1324.3.1.4,Q1 2010,Q2 2019,No tertiary qualification,train,2010,2019
353070,3323.2,Q1 2018,Q1 2019,Bachelor,train,2018,2019
353070,3323.2.3,Q2 2019,Q3 2019,Bachelor,train,2019,2019
353079,4311.1,Q1 2016,Q1 2019,Bachelor,train,2016,2019
353103,7512.1,Q1 2013,Q2 2019,No tertiary qualification,train,2013,2019
353113,3251.1,Q4 2018,Q1 2019,Bachelor,train,2018,2019
353121,3412.3,Q1 2015,Q1 2019,Secondary school,train,2015,2019
353145,3432.6,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
353146,8344.1,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
353146,9333.8,Q1 2019,Q2 2019,No tertiary qualification,train,2019,2019
353174,3421.1,Q4 2017,Q3 2019,Master,train,2017,2019
353206,9121.2,Q1 2013,Q1 2019,Secondary school,train,2013,2019
353220,5223.6,Q1 2014,Q4 2019,Bachelor,train,2014,2019
353220,5223.5,Q1 2019,Q3 2019,Bachelor,train,2019,2019
353234,5223.7.13,Q1 2010,Q3 2019,Secondary school,train,2010,2019
353241,2310.1.4,Q1 2018,Q1 2019,Master,train,2018,2019
353241,2330.1.1,Q1 2018,Q1 2019,Master,train,2018,2019
353245,5223.6,Q1 2018,Q1 2019,Bachelor,train,2018,2019
353268,4120.1,Q1 2018,Q2 2019,No tertiary qualification,train,2018,2019
353270,3313.2,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
353289,9333.8,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353328,4226.1.2,Q4 2015,Q2 2019,Secondary school,train,2015,2019
353340,3343.1.7,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353340,4223.1,Q1 2019,Q2 2019,Secondary school,train,2019,2019
353353,2310.1.41,Q1 2015,Q2 2019,Master,train,2015,2019
353377,5223.4,Q1 2017,Q3 2019,Secondary school,train,2017,2019
353384,3432.1,Q2 2019,Q3 2019,Bachelor,train,2019,2019
353408,4412.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353420,5230.1,Q1 2017,Q1 2019,Secondary school,train,2017,2019
353433,4110.1,Q1 2012,Q2 2019,Master,train,2012,2019
353433,5223.6,Q1 2017,Q2 2019,Master,train,2017,2019
353433,5131.2,Q1 2018,Q1 2019,Master,train,2018,2019
353440,3313.2,Q1 2017,Q1 2019,Bachelor,train,2017,2019
353442,3343.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
353444,3343.1,Q1 2014,Q2 2019,Secondary school,train,2014,2019
353483,1330.6,Q1 2016,Q1 2019,Master,train,2016,2019
353487,5223.7.8,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353511,3141.2.4,Q1 2017,Q1 2019,PhD,train,2017,2019
353525,1341.1,Q4 2018,Q1 2019,Bachelor,train,2018,2019
353543,7412.3,Q1 2018,Q3 2019,Secondary school,train,2018,2019
353543,9329.1,Q4 2018,Q4 2019,Secondary school,train,2018,2019
353567,5223.6,Q4 2018,Q1 2019,Secondary school,train,2018,2019
353570,5223.4,Q3 2016,Q2 2019,Bachelor,train,2016,2019
353582,2264.2,Q1 2017,Q1 2019,Bachelor,train,2017,2019
353584,2261.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
353595,5169.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
353624,2433.4,Q1 2012,Q1 2019,No tertiary qualification,train,2012,2019
353660,5312.3,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353682,3111.9,Q3 2018,Q1 2019,Bachelor,train,2018,2019
353703,5131.2,Q1 2018,Q1 2019,Bachelor,train,2018,2019
353711,3512.4,Q2 2016,Q2 2019,Secondary school,train,2016,2019
353723,3343.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
353735,2153.1.1,Q1 2015,Q3 2019,Secondary school,train,2015,2019
353735,0110.2,Q1 2019,Q1 2020,Secondary school,train,2019,2020
353760,8332.2,Q1 2018,Q1 2019,Bachelor,train,2018,2019
353760,5223.7.12,Q1 2019,Q2 2019,Bachelor,train,2019,2019
353764,5312.2,Q4 2018,Q3 2019,Bachelor,train,2018,2019
353773,5223.4,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
353775,2635.2,Q3 2017,Q1 2019,Master,train,2017,2019
353793,5244.1,Q1 2019,Q2 2019,Secondary school,train,2019,2019
353793,4226.1,Q2 2019,Q3 2019,Secondary school,train,2019,2019
353802,3118.3.12,Q1 2017,Q1 2019,Bachelor,train,2017,2019
353808,5223.6,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353819,2413.2,Q1 2015,Q1 2019,Master,train,2015,2019
353825,5311.1,Q1 2017,Q1 2019,Bachelor,train,2017,2019
353825,5312.2,Q1 2017,Q1 2019,Bachelor,train,2017,2019
353825,5312.1,Q3 2018,Q1 2019,Bachelor,train,2018,2019
353825,9333.8.1,Q4 2019,Q1 2020,Bachelor,train,2019,2020
353837,4416.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353881,8331.1.1,Q4 2018,Q1 2019,Bachelor,train,2018,2019
353881,5223.7.31,Q1 2019,Q2 2019,Bachelor,train,2019,2019
353881,8344.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
353881,9411.2,Q1 2019,Q2 2019,Bachelor,train,2019,2019
353888,4212.8,Q4 2018,Q1 2019,Secondary school,train,2018,2019
353908,4225.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353921,5223.6,Q1 2019,Q2 2019,Secondary school,train,2019,2019
353945,4223.1.1,Q1 2016,Q1 2019,No tertiary qualification,train,2016,2019
353945,4321.1.4,Q1 2019,Q3 2019,No tertiary qualification,train,2019,2019
353952,1420.2,Q1 2006,Q2 2019,No tertiary qualification,train,2006,2019
353955,1431.3,Q1 2017,Q1 2019,Bachelor,train,2017,2019
353955,9333.8.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
353956,2330.1.8,Q4 2018,Q1 2019,PhD,train,2018,2019
353959,3343.1.7,Q1 2018,Q1 2019,Bachelor,train,2018,2019
353977,2433.4,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
353986,9312.1.5,Q1 2018,Q1 2019,Secondary school,train,2018,2019
353992,2412.4.1,Q1 2015,Q1 2019,Master,train,2015,2019
354002,2635.3.11,Q1 2011,Q1 2019,Bachelor,train,2011,2019
354002,2635.3.27,Q1 2011,Q1 2019,Bachelor,train,2011,2019
354019,5132.1.1,Q4 2018,Q1 2019,Master,train,2018,2019
354079,2635.3.27,Q1 2001,Q1 2019,Bachelor,train,2001,2019
354107,3115.1.4,Q1 2016,Q1 2019,Secondary school,train,2016,2019
354126,5223.7.8,Q3 2018,Q1 2019,Secondary school,train,2018,2019
354132,3512.4,Q1 2014,Q3 2019,No tertiary qualification,train,2014,2019
354132,2522.1.2,Q1 2019,Q3 2019,No tertiary qualification,train,2019,2019
354159,2433.1,Q1 2018,Q3 2019,Bachelor,train,2018,2019
354161,3343.1.7,Q1 2015,Q1 2019,Bachelor,train,2015,2019
354162,9112.3,Q1 2017,Q3 2019,Bachelor,train,2017,2019
354165,8322.7,Q1 2018,Q2 2019,No tertiary qualification,train,2018,2019
354207,3512.1,Q2 2014,Q1 2019,Bachelor,train,2014,2019
354220,4412.2,Q4 2018,Q1 2019,No tertiary qualification,train,2018,2019
354240,2423.3,Q1 2006,Q2 2019,Bachelor,train,2006,2019
354253,2413.2,Q1 2018,Q1 2019,Master,train,2018,2019
354271,7115.1,Q1 2018,Q4 2019,Bachelor,train,2018,2019
354271,2330.1,Q4 2018,Q1 2019,Bachelor,train,2018,2019
354278,2422.15,Q3 2018,Q1 2019,Master,train,2018,2019
354282,2413.2,Q2 2018,Q1 2019,Bachelor,train,2018,2019
354284,8331.1,Q2 2012,Q2 2019,Secondary school,train,2012,2019
354285,5223.6,Q4 2018,Q2 2019,No tertiary qualification,train,2018,2019
354285,2431.10.3,Q1 2019,Q3 2021,No tertiary qualification,train,2019,2021
354287,5311.1.3,Q1 2013,Q1 2019,Bachelor,train,2013,2019
354287,1341.1,Q1 2016,Q1 2019,Bachelor,train,2016,2019
354287,9411.2,Q1 2016,Q1 2019,Bachelor,train,2016,2019
354293,8322.2,Q1 2013,Q1 2019,Bachelor,train,2013,2019
354319,5223.6,Q1 2017,Q2 2019,Secondary school,train,2017,2019
354347,2421.1.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
354349,3412.4,Q1 1992,Q1 2019,No tertiary qualification,train,1992,2019
354375,8344.1,Q4 2019,Q1 2020,Secondary school,train,2019,2020
354384,5142.5,Q4 2013,Q1 2019,No tertiary qualification,train,2013,2019
354388,6113.5,Q1 2014,Q2 2019,Secondary school,train,2014,2019
354394,7127.1,Q1 2018,Q2 2019,Secondary school,train,2018,2019
354397,3343.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
354419,3343.1,Q1 2010,Q1 2019,Secondary school,train,2010,2019
354423,1420.4.34,Q4 2017,Q3 2019,Master,train,2017,2019
354423,5419.6,Q3 2019,Q4 2019,Master,train,2019,2019
354432,1324.3.1.5,Q1 2018,Q1 2019,Secondary school,train,2018,2019
354434,5223.6,Q1 2017,Q1 2019,No tertiary qualification,train,2017,2019
354434,5223.6,Q1 2019,Q2 2019,No tertiary qualification,train,2019,2019
354444,9112.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
354460,3431.1,Q3 2018,Q1 2019,Bachelor,train,2018,2019
354460,3153.4,Q4 2018,Q1 2019,Bachelor,train,2018,2019
354460,2635.3.5,Q1 2019,Q2 2019,Bachelor,train,2019,2019
354540,5230.1,Q4 2019,Q1 2020,Bachelor,train,2019,2020
354561,2654.1.1,Q1 2017,Q2 2019,Secondary school,train,2017,2019
354561,2330.1.12,Q1 2019,Q2 2019,Secondary school,train,2019,2019
354561,5321.1.1,Q1 2019,Q2 2019,Secondary school,train,2019,2019
354565,5223.4,Q4 2018,Q1 2019,Bachelor,train,2018,2019
354575,5223.4,Q1 2018,Q1 2019,Secondary school,train,2018,2019
354608,1412.1,Q1 2018,Q2 2019,Bachelor,train,2018,2019
354613,2513.5,Q4 2019,Q1 2020,Bachelor,train,2019,2020
354634,5223.4,Q1 2018,Q1 2019,Secondary school,train,2018,2019
354663,5223.4,Q1 2010,Q1 2019,Bachelor,train,2010,2019
354670,9333.8,Q4 2018,Q2 2019,No tertiary qualification,train,2018,2019
354681,2513.1,Q3 2018,Q1 2019,Bachelor,train,2018,2019
354690,5223.7.8,Q1 2017,Q1 2019,Secondary school,train,2017,2019
354695,5223.6,Q4 2018,Q1 2019,Secondary school,train,2018,2019
354705,5223.4,Q1 2017,Q1 2019,Bachelor,train,2017,2019
354745,3313.2,Q1 2017,Q3 2019,Master,train,2017,2019
354745,3422.4,Q1 2017,Q3 2019,Master,train,2017,2019
354751,2411.1.5,Q1 2017,Q1 2019,Master,train,2017,2019
354762,2359.2,Q1 2006,Q1 2019,Master,train,2006,2019
354779,4412.2,Q4 2018,Q1 2019,Secondary school,train,2018,2019
354790,5230.1,Q1 2016,Q1 2019,Bachelor,train,2016,2019
354813,5131.2,Q3 2019,Q4 2019,Secondary school,train,2019,2019
354837,1324.3.1.6.11,Q1 2010,Q3 2019,Master,train,2010,2019
354840,4311.2,Q4 2018,Q1 2019,Master,train,2018,2019
354840,2431.10.3,Q1 2019,Q3 2019,Master,train,2019,2019
354907,7231.8,Q1 2015,Q1 2019,Secondary school,train,2015,2019
354917,5142.12,Q3 2017,Q3 2019,Bachelor,train,2017,2019
354917,3412.3,Q4 2017,Q3 2019,Bachelor,train,2017,2019
354917,0310.3,Q2 2018,Q1 2019,Bachelor,train,2018,2019
354928,2634.2.4,Q1 2010,Q1 2019,Master,train,2010,2019
