"role_id","skill_id","skill_name","skill_type","importance"
"M226603","6a04e6da-93e2-40cb-b4ee-d42864cce6fa","logopaedics","knowledge","100"
"M226603","7110bf9f-b245-4adc-9159-5081013fd64d","communicate in healthcare","skill/competence","100"
"M226603","76395873-7fe2-4f9a-b4b6-9932f8cbd0b4","follow clinical guidelines","skill/competence","100"
"M226603","7785cf38-b45e-4e5a-a88c-d693842bfd35","encourage healthcare user's self-monitoring","skill/competence","100"
"M226603","7e11b04d-c6b5-458b-a8af-0b12551ea8a0","counsel patients on improving speech","skill/competence","100"
"M226603","810df100-e85a-4c13-b619-34030a75ecc2","linguistics","knowledge","100"
"M226603","81b6d428-028b-4bf5-89a2-5e5cb4a8c444","provide stroke rehabilitation services","skill/competence","50"
"M226603","8232979d-6aa4-40c9-a12b-5152a52a76b8","advise on healthcare users' informed consent","skill/competence","100"
"M226603","84324095-c722-44c4-a662-7155312f153f","manage the neuropsychiatric sequelae of stroke","skill/competence","100"
"M226603","8671290a-ab17-42c2-9114-adcb741e7257","paediatrics","knowledge","100"
"M226603","88e3eb05-cdd9-4529-80da-a0ff03bef0d8","behavioural neurology","knowledge","100"
"M226603","8ed02827-a49f-488a-b5b9-34201dd4fbee","interpret diagnostic tests in otorhinolaryngology","skill/competence","50"
"M226603","94ebc6cb-9cd0-4f17-941e-29927cf5d616","phoniatrics","knowledge","100"
"M226603","95930ceb-4d39-44d1-a361-b60bad7df2e5","speech techniques","knowledge","100"
"M226603","98eb1f3b-3480-416b-bd4b-811946f7e347","comply with quality standards related to healthcare practice","skill/competence","100"
"M226603","9a7cc3c2-b529-44a4-ab8e-f04fc91362e2","professional documentation in health care","knowledge","100"
"M226603","9ec4252d-cbe8-4134-88fa-549dee1883f3","human anatomy","knowledge","100"
"M226603","9fcf9918-fdef-49c3-aedc-518eb1e7e1f5","comply with legislation related to health care","skill/competence","100"
"M226603","a117f32c-662b-4dd9-b739-1230dd04cb60","pedagogy","knowledge","50"
"M226603","a17286c5-238d-4f0b-bc24-29e9121345de","listen actively","skill/competence","100"
"M226603","aa238394-8126-4ada-be2f-9dfe065cf314","adhere to organisational guidelines","skill/competence","100"
"M226603","abec880d-99ac-4af4-a8d2-900b4aa0de12","promote good habits to avoid communication disorders","skill/competence","100"
"M226603","ae3e863c-8803-4de9-86f1-ed5afe7d24d3","counsel on communication disorders","skill/competence","100"
"M226603","aec8ca21-4a5c-4ca6-ab60-939580010d39","perform therapy sessions","skill/competence","100"
"M226603","b21e2984-c6b2-4352-bbe8-8f3b03bd50f6","medical informatics","knowledge","100"
"M226603","b55f61a4-5f9e-4741-ba95-9ac04b64119b","work in a multicultural environment in health care","skill/competence","100"
"M226603","ba73ea7b-3e80-446d-898a-f8ec07437cb3","conduct polysomnography","skill/competence","50"
"M226603","bcd2ce08-ba12-4d66-865f-f4ba36419707","promote inclusion","skill/competence","100"
"M226603","bfe4f330-d595-48c7-ab3c-f309471d6953","psychology","knowledge","100"
"M226603","c4020d90-e0d9-4ab3-b5cd-d2b560c4f596","psychoacoustics","knowledge","50"
"M226603","c65aa043-98da-4136-9877-494e72d9e4cf","interact with healthcare users","skill/competence","100"
"M226603","c7a989eb-a8dc-4ecb-9944-3bbac9088c3c","organise relapse prevention","skill/competence","100"
"M226603","c9e1cb88-bd7c-463d-83b2-2bd197a3114c","diagnose speech disorders","skill/competence","100"
"M226603","cc69175e-c35d-4494-8844-e71385ccce4a","use foreign languages for health-related research","skill/competence","50"
"M226603","ce0d6a42-59c1-433e-ab62-adfc969c46bb","ensure safety of healthcare users","skill/competence","100"
"M226603","d2e66c64-ee69-4854-8978-b6d1210532e1","treat speech disorders","skill/competence","100"
"M226603","d3eccb86-f02d-4950-bfbd-20b9510774a1","apply organisational techniques","skill/competence","100"
"M226603","d93f9e29-9740-4231-8486-13d377b99f05","develop a collaborative therapeutic relationship","skill/competence","100"
"M226603","db8a9ba7-96ad-4c53-b552-d4f1570dfefb","pathology","knowledge","100"
"M226603","dc892a23-091b-486e-85b9-fe2989414796","phonetics","knowledge","100"
"M226603","debb3ae0-7e55-4a0a-bd35-4372df770dad","supervise speech and language team","skill/competence","50"
"M226603","e18a6a3c-4f26-4141-8c72-4b4f01d77914","apply context specific clinical competences","skill/competence","100"
"M226603","e2088cd0-b174-468a-adc0-921efdadb337","sign language","knowledge","100"
"M226603","e40d5ab6-957c-414f-9a6f-5e4c6208420f","neuropsychology","knowledge","100"
"M226603","e54dc9c5-0f7f-4503-9776-efff47902602","use techniques to increase patients' motivation","skill/competence","100"
"M226603","e724205b-6b9a-45b4-b629-cd32a6c80b4f","use foreign languages in patient care","skill/competence","50"
"M226603","eb9f8a48-4be4-434b-be9d-293ff5c07f97","refer healthcare users","skill/competence","50"
"M226603","eba85523-6ad2-4cd9-9b27-a0b6a39b8cfa","work in multidisciplinary health teams","skill/competence","100"
"M226603","ef1e63c9-f8c1-46ad-8c74-3cea311c9377","special needs education","knowledge","100"
"M226603","f150e743-1313-48e5-9948-4179a3c7ad95","movement techniques","knowledge","100"
"M226603","f5122357-c3f7-4f3e-b0cc-25173199d554","teach communication methods","skill/competence","100"
"M226603","f7464f30-662b-4177-85a0-3df9693e9e58","first aid","knowledge","100"
"M226603","f90d4810-8bac-4e5e-b870-3e35a4138ff7","accept own accountability","skill/competence","100"
"M226603","f9f258e3-4728-4107-9e08-293d5d2ef65e","psychiatry","knowledge","100"
"M226701","049c8caf-dd12-45fc-9bfa-b64051f32a19","respond to changing situations in health care","skill/competence","100"
"M226701","08f85a8c-c50c-4c97-b456-2fdda7f6a973","preventive medicine","knowledge","50"
"M226701","097098fc-6d89-44e9-9305-98ac5c0a78ac","educate on the prevention of illness","skill/competence","100"
"M226701","0b5aaee4-c948-4853-bf8d-b9cd6c4917ee","inform policy makers on health-related challenges","skill/competence","100"
"M226701","12a105f9-8288-48b5-91e3-ac886c5f77fe","use ophthalmic instruments","skill/competence","100"
"M226701","13724e7d-b946-4773-915e-9621340237bc","contribute to continuity of health care","skill/competence","50"
"M226701","13e2378e-0d10-450d-843a-b3592575826e","implement marketing strategies","skill/competence","100"
"M226701","16636767-c215-4cf0-b126-e144fea20926","use e-health and mobile health technologies","skill/competence","50"
"M226701","18edb12e-4f41-4ae0-8085-7513236580c8","optical glass characteristics","knowledge","100"
"M226701","2475cd27-8d6c-4318-a364-21395b23acba","empathise with the healthcare user","skill/competence","100"
"M226701","325e8546-a5bb-4bbe-be43-07df4cd2970e","test visual acuity","skill/competence","100"
"M226701","32bfacd9-51b7-4757-952e-7f2be2671632","determine eye disease progression","skill/competence","100"
"M226701","339ac029-066a-4985-9f9d-b3d7c8fea0bb","manage staff","skill/competence","100"
"M226701","342af3a1-4fdc-4ddc-898a-bb82a7f62efe","record healthcare users' progress related to treatment","skill/competence","50"
"M226701","39da28ca-7dbc-49d7-8633-ba1b3a4b00c7","diagnose problems of the visual system","skill/competence","100"
"M226701","45bd49b2-2e24-4279-89a8-b5ae84e8acf2","fit contact lenses","skill/competence","100"
"M226701","4d614c92-0c48-4a11-a5ed-416b34fd50d2","manage healthcare users' data","skill/competence","100"
"M226701","51e79cb4-fab3-404c-88f3-cd4a1bd5879e","deal with emergency care situations","skill/competence","100"
"M226701","5dd01a1e-7ba0-4b7f-a76c-ed811c12bfde","apply numeracy skills","skill/competence","100"
"M226701","5f7c6321-25d2-4c5a-83ea-0e68da0ecb85","perform ocular tonometry","skill/competence","100"
"M226701","60b2dd49-c677-4f47-816e-aff3b577e113","provide health education","skill/competence","50"
"M226701","616940bc-d888-4be8-912d-014b78550bf2","quality standards of ophthalmic equipment","knowledge","100"
"M226701","7110bf9f-b245-4adc-9159-5081013fd64d","communicate in healthcare","skill/competence","100"
"M226701","76395873-7fe2-4f9a-b4b6-9932f8cbd0b4","follow clinical guidelines","skill/competence","100"
"M226701","7d0da710-7fb9-4291-abbe-5e359c8339d0","record healthcare users' billing information","skill/competence","100"
"M226701","7d35b31e-a1b2-4f4e-98f1-6f93081aa0f5","perform comprehensive eye examinations","skill/competence","100"
"M226701","8232979d-6aa4-40c9-a12b-5152a52a76b8","advise on healthcare users' informed consent","skill/competence","100"
"M226701","8813cd22-3831-457d-82b3-b197ba974ace","promote ocular health","skill/competence","100"
"M226701","886f4899-872a-4100-94ac-d331e827a99d","advise customers on optical instruments maintenance","skill/competence","100"
"M226701","8fd5cc16-8d8a-4ae4-b557-9847207e9483","eye protection regulations","knowledge","100"
"M226701","98eb1f3b-3480-416b-bd4b-811946f7e347","comply with quality standards related to healthcare practice","skill/competence","100"
"M226701","9fcf9918-fdef-49c3-aedc-518eb1e7e1f5","comply with legislation related to health care","skill/competence","100"
"M226701","a17286c5-238d-4f0b-bc24-29e9121345de","listen actively","skill/competence","100"
"M226701","aa1eb7ac-53a8-4c08-ba6f-3f3196b1cae1","advise patients on vision improvement conditions","skill/competence","100"
"M226701","aa238394-8126-4ada-be2f-9dfe065cf314","adhere to organisational guidelines","skill/competence","100"
"M226701","ac745bcf-7b2a-4f64-bd81-129c1d4c8699","prescribe corrective lenses","skill/competence","100"
"M226701","b55f61a4-5f9e-4741-ba95-9ac04b64119b","work in a multicultural environment in health care","skill/competence","100"
"M226701","b8b5d6aa-6c28-4e06-a98b-8a8a4c245a8c","perform vision rehabilitation","skill/competence","50"
"M226701","b97f4aef-ccda-4d55-8587-d62be69755b2","refraction of the eye","knowledge","100"
"M226701","b99aa3b8-0066-46b2-a027-30afae444ad8","implement sales strategies","skill/competence","50"
"M226701","bcd2ce08-ba12-4d66-865f-f4ba36419707","promote inclusion","skill/competence","100"
"M226701","bdcac0c8-b77a-4640-9eaf-c0cf3efd1e23","process payments","skill/competence","100"
"M226701","bf2be07f-2290-4d5d-84ec-fbcf3b1001d1","participate in medical inventory control","skill/competence","50"
"M226701","c0b5c55d-545f-4b10-8736-cd3a35b53e76","provide domiciliary eyecare","skill/competence","50"
"M226701","c65aa043-98da-4136-9877-494e72d9e4cf","interact with healthcare users","skill/competence","100"
"M226701","c82f9319-cf46-4257-a8ce-542d0a7fed8f","provide treatment strategies for challenges to human health","skill/competence","50"
"M226701","cc69175e-c35d-4494-8844-e71385ccce4a","use foreign languages for health-related research","skill/competence","50"
"M226701","ce0d6a42-59c1-433e-ab62-adfc969c46bb","ensure safety of healthcare users","skill/competence","100"
"M226701","d15ce60f-ddab-41ce-ba56-398451b77b60","have computer literacy","skill/competence","100"
"M226701","d3eccb86-f02d-4950-bfbd-20b9510774a1","apply organisational techniques","skill/competence","100"
"M226701","d93f9e29-9740-4231-8486-13d377b99f05","develop a collaborative therapeutic relationship","skill/competence","50"
"M226701","db59cca2-7b61-4d28-9579-00bb4a81712e","advise on contact lense maintenance","skill/competence","100"
"M226701","e18a6a3c-4f26-4141-8c72-4b4f01d77914","apply context specific clinical competences","skill/competence","100"
"M226701","e724205b-6b9a-45b4-b629-cd32a6c80b4f","use foreign languages in patient care","skill/competence","50"
"M226701","eb9f8a48-4be4-434b-be9d-293ff5c07f97","refer healthcare users","skill/competence","100"
"M226701","eba85523-6ad2-4cd9-9b27-a0b6a39b8cfa","work in multidisciplinary health teams","skill/competence","100"
"M226701","f8bd915e-8424-469f-bab8-e64fc2e4c2dd","optical instruments","knowledge","100"
"M226701","f90d4810-8bac-4e5e-b870-3e35a4138ff7","accept own accountability","skill/competence","100"
"M226701","fb89a5bd-8f5e-43fd-9d08-907bd6d6e344","administer medication for vision problems","skill/competence","50"
"M226701","ff031994-dd71-4bb6-a351-1b9c83efa0d1","provide therapy of the visual system","skill/competence","100"
"M226702","049c8caf-dd12-45fc-9bfa-b64051f32a19","respond to changing situations in health care","skill/competence","100"
"M226702","08f85a8c-c50c-4c97-b456-2fdda7f6a973","preventive medicine","knowledge","50"
"M226702","097098fc-6d89-44e9-9305-98ac5c0a78ac","educate on the prevention of illness","skill/competence","100"
"M226702","0b5aaee4-c948-4853-bf8d-b9cd6c4917ee","inform policy makers on health-related challenges","skill/competence","100"
"M226702","12a105f9-8288-48b5-91e3-ac886c5f77fe","use ophthalmic instruments","skill/competence","100"
"M226702","13724e7d-b946-4773-915e-9621340237bc","contribute to continuity of health care","skill/competence","50"
"M226702","13e2378e-0d10-450d-843a-b3592575826e","implement marketing strategies","skill/competence","100"
"M226702","16636767-c215-4cf0-b126-e144fea20926","use e-health and mobile health technologies","skill/competence","50"
"M226702","18edb12e-4f41-4ae0-8085-7513236580c8","optical glass characteristics","knowledge","100"
"M226702","2475cd27-8d6c-4318-a364-21395b23acba","empathise with the healthcare user","skill/competence","100"
"M226702","325e8546-a5bb-4bbe-be43-07df4cd2970e","test visual acuity","skill/competence","100"
"M226702","32bfacd9-51b7-4757-952e-7f2be2671632","determine eye disease progression","skill/competence","100"
"M226702","339ac029-066a-4985-9f9d-b3d7c8fea0bb","manage staff","skill/competence","100"
"M226702","342af3a1-4fdc-4ddc-898a-bb82a7f62efe","record healthcare users' progress related to treatment","skill/competence","50"
"M226702","39da28ca-7dbc-49d7-8633-ba1b3a4b00c7","diagnose problems of the visual system","skill/competence","100"
"M226702","45bd49b2-2e24-4279-89a8-b5ae84e8acf2","fit contact lenses","skill/competence","100"
"M226702","4d614c92-0c48-4a11-a5ed-416b34fd50d2","manage healthcare users' data","skill/competence","100"
"M226702","51e79cb4-fab3-404c-88f3-cd4a1bd5879e","deal with emergency care situations","skill/competence","100"
"M226702","5dd01a1e-7ba0-4b7f-a76c-ed811c12bfde","apply numeracy skills","skill/competence","100"
"M226702","5f7c6321-25d2-4c5a-83ea-0e68da0ecb85","perform ocular tonometry","skill/competence","100"
"M226702","60b2dd49-c677-4f47-816e-aff3b577e113","provide health education","skill/competence","50"
"M226702","616940bc-d888-4be8-912d-014b78550bf2","quality standards of ophthalmic equipment","knowledge","100"
"M226702","7110bf9f-b245-4adc-9159-5081013fd64d","communicate in healthcare","skill/competence","100"
"M226702","76395873-7fe2-4f9a-b4b6-9932f8cbd0b4","follow clinical guidelines","skill/competence","100"
"M226702","7d0da710-7fb9-4291-abbe-5e359c8339d0","record healthcare users' billing information","skill/competence","100"
"M226702","7d35b31e-a1b2-4f4e-98f1-6f93081aa0f5","perform comprehensive eye examinations","skill/competence","100"
"M226702","8232979d-6aa4-40c9-a12b-5152a52a76b8","advise on healthcare users' informed consent","skill/competence","100"
"M226702","8813cd22-3831-457d-82b3-b197ba974ace","promote ocular health","skill/competence","100"
"M226702","886f4899-872a-4100-94ac-d331e827a99d","advise customers on optical instruments maintenance","skill/competence","100"
"M226702","8fd5cc16-8d8a-4ae4-b557-9847207e9483","eye protection regulations","knowledge","100"
"M226702","98eb1f3b-3480-416b-bd4b-811946f7e347","comply with quality standards related to healthcare practice","skill/competence","100"
"M226702","9fcf9918-fdef-49c3-aedc-518eb1e7e1f5","comply with legislation related to health care","skill/competence","100"
"M226702","a17286c5-238d-4f0b-bc24-29e9121345de","listen actively","skill/competence","100"
"M226702","aa1eb7ac-53a8-4c08-ba6f-3f3196b1cae1","advise patients on vision improvement conditions","skill/competence","100"
"M226702","aa238394-8126-4ada-be2f-9dfe065cf314","adhere to organisational guidelines","skill/competence","100"
"M226702","ac745bcf-7b2a-4f64-bd81-129c1d4c8699","prescribe corrective lenses","skill/competence","100"
"M226702","b55f61a4-5f9e-4741-ba95-9ac04b64119b","work in a multicultural environment in health care","skill/competence","100"
"M226702","b8b5d6aa-6c28-4e06-a98b-8a8a4c245a8c","perform vision rehabilitation","skill/competence","50"
"M226702","b97f4aef-ccda-4d55-8587-d62be69755b2","refraction of the eye","knowledge","100"
"M226702","b99aa3b8-0066-46b2-a027-30afae444ad8","implement sales strategies","skill/competence","50"
"M226702","bcd2ce08-ba12-4d66-865f-f4ba36419707","promote inclusion","skill/competence","100"
"M226702","bdcac0c8-b77a-4640-9eaf-c0cf3efd1e23","process payments","skill/competence","100"
"M226702","bf2be07f-2290-4d5d-84ec-fbcf3b1001d1","participate in medical inventory control","skill/competence","50"
"M226702","c0b5c55d-545f-4b10-8736-cd3a35b53e76","provide domiciliary eyecare","skill/competence","50"
"M226702","c65aa043-98da-4136-9877-494e72d9e4cf","interact with healthcare users","skill/competence","100"
"M226702","c82f9319-cf46-4257-a8ce-542d0a7fed8f","provide treatment strategies for challenges to human health","skill/competence","50"
"M226702","cc69175e-c35d-4494-8844-e71385ccce4a","use foreign languages for health-related research","skill/competence","50"
"M226702","ce0d6a42-59c1-433e-ab62-adfc969c46bb","ensure safety of healthcare users","skill/competence","100"
"M226702","d15ce60f-ddab-41ce-ba56-398451b77b60","have computer literacy","skill/competence","100"
"M226702","d3eccb86-f02d-4950-bfbd-20b9510774a1","apply organisational techniques","skill/competence","100"
"M226702","d93f9e29-9740-4231-8486-13d377b99f05","develop a collaborative therapeutic relationship","skill/competence","50"
"M226702","db59cca2-7b61-4d28-9579-00bb4a81712e","advise on contact lense maintenance","skill/competence","100"
"M226702","e18a6a3c-4f26-4141-8c72-4b4f01d77914","apply context specific clinical competences","skill/competence","100"
"M226702","e724205b-6b9a-45b4-b629-cd32a6c80b4f","use foreign languages in patient care","skill/competence","50"
"M226702","eb9f8a48-4be4-434b-be9d-293ff5c07f97","refer healthcare users","skill/competence","100"
"M226702","eba85523-6ad2-4cd9-9b27-a0b6a39b8cfa","work in multidisciplinary health teams","skill/competence","100"
"M226702","f8bd915e-8424-469f-bab8-e64fc2e4c2dd","optical instruments","knowledge","100"
"M226702","f90d4810-8bac-4e5e-b870-3e35a4138ff7","accept own accountability","skill/competence","100"
"M226702","fb89a5bd-8f5e-43fd-9d08-907bd6d6e344","administer medication for vision problems","skill/competence","50"
"M226702","ff031994-dd71-4bb6-a351-1b9c83efa0d1","provide therapy of the visual system","skill/competence","100"
"M226902","0450eaee-1a00-4622-8f4e-5356fce816d2","hygiene in a health care setting","knowledge","100"
"M226902","049c8caf-dd12-45fc-9bfa-b64051f32a19","respond to changing situations in health care","skill/competence","100"
"M226902","097098fc-6d89-44e9-9305-98ac5c0a78ac","educate on the prevention of illness","skill/competence","50"
"M226902","0b5aaee4-c948-4853-bf8d-b9cd6c4917ee","inform policy makers on health-related challenges","skill/competence","50"
"M226902","108112e0-a3df-43bf-91ec-d9614ca4224c","provide psychological support to patients","skill/competence","100"
"M226902","13724e7d-b946-4773-915e-9621340237bc","contribute to continuity of health care","skill/competence","100"
"M226902","16636767-c215-4cf0-b126-e144fea20926","use e-health and mobile health technologies","skill/competence","100"
"M226902","16b1f191-eafd-4821-a08a-9f0cc4e5a71a","pharmaceutical products","knowledge","100"
"M226902","1709f408-9965-489b-9805-8e1e5d9e483b","health care legislation","knowledge","100"
"M226902","1854ad4a-9789-4596-9a9e-fed7b8a29c50","interact with healthcare suppliers","skill/competence","100"
"M226902","19cfe26e-7360-4455-9721-bb342048df25","administer radiotherapy","skill/competence","50"
"M226902","1bd03b9b-835e-4719-ac20-d2d547840061","conduct cancer screening tests","skill/competence","100"
"M226902","1be9dd4c-ea8d-485e-8a45-28e8a7ab36d3","interpret medical images","skill/competence","50"
"M226902","20f57a7f-b90e-4403-8c77-5ddd89b5835b","prepare lesson content","skill/competence","50"
"M226902","2475cd27-8d6c-4318-a364-21395b23acba","empathise with the healthcare user","skill/competence","100"
"M226902","2806260f-6399-4add-8f11-070141423f9d","medical terminology","knowledge","100"
"M226902","2ebcd941-fdb5-410d-8346-a5b85833331d","analyse X-ray imagery","skill/competence","100"
"M226902","2ebf1ab5-1088-492a-96f7-51d308b75c76","apply radiation protection procedures","skill/competence","100"
"M226902","2ed78f04-8282-40ab-89a6-9392fde00826","orthopaedics","knowledge","50"
"M226902","2f20ffb0-f701-4189-b4f4-620e9745e8a2","maintain imaging equipment","skill/competence","100"
"M226902","3012a059-e062-4171-b37e-f9e7c7eb603e","perform lectures","skill/competence","50"
"M226902","3093881b-74f6-48e1-820e-50831b0d0775","conduct video telemetry","skill/competence","50"
"M226902","33c01497-8264-4773-81dd-6096ad512f02","health care occupation-specific ethics","knowledge","100"
"M226902","3cc54d4c-294c-4672-81e6-f73116a11935","perform clinical research in radiography","skill/competence","50"
"M226902","432439cc-ae2a-4788-8f84-d69297dff68e","identify progression of disease","skill/competence","50"
"M226902","479944ef-8d2c-4279-b3d1-2b85c761fb30","manage radiology information system","skill/competence","100"
"M226902","4d392ce8-9b29-498d-9744-e64b882d51bf","radiation physics in healthcare","knowledge","100"
"M226902","4d614c92-0c48-4a11-a5ed-416b34fd50d2","manage healthcare users' data","skill/competence","100"
"M226902","51e53aff-6f8a-42ca-9cb9-47335130f4d7","human physiology","knowledge","50"
"M226902","51e79cb4-fab3-404c-88f3-cd4a1bd5879e","deal with emergency care situations","skill/competence","100"
"M226902","5b871642-a03d-452d-885c-bbf7b2be671c","interpret requests for imaging examinations","skill/competence","100"
"M226902","60b2dd49-c677-4f47-816e-aff3b577e113","provide health education","skill/competence","100"
"M226902","60c544c9-0815-479c-bcec-93c7891815ea","pharmacology","knowledge","50"
"M226902","64d1250f-1c2b-4bea-929e-626ba927ea35","evidence-based radiography practice","knowledge","100"
"M226902","6ccce6e5-d18b-412f-a28e-828ac6dd839b","medical contrast agents","knowledge","100"
"M226902","7110bf9f-b245-4adc-9159-5081013fd64d","communicate in healthcare","skill/competence","100"
"M226902","732cb4dd-af91-4c88-9a9f-5fc62144e500","provide information","skill/competence","100"
"M226902","76395873-7fe2-4f9a-b4b6-9932f8cbd0b4","follow clinical guidelines","skill/competence","100"
"M226902","7c6e8f64-99bb-4282-8cab-b64abdc23080","radiobiology","knowledge","100"
"M226902","8232979d-6aa4-40c9-a12b-5152a52a76b8","advise on healthcare users' informed consent","skill/competence","50"
"M226902","8671290a-ab17-42c2-9114-adcb741e7257","paediatrics","knowledge","100"
"M226902","8d17898e-cd9c-444d-b084-8708a5447747","operate medical imaging equipment","skill/competence","100"
"M226902","98eb1f3b-3480-416b-bd4b-811946f7e347","comply with quality standards related to healthcare practice","skill/competence","100"
"M226902","99814cb0-5f6c-4663-99a4-af28b11d5d2f","healthcare data systems","knowledge","100"
"M226902","9ec4252d-cbe8-4134-88fa-549dee1883f3","human anatomy","knowledge","100"
"M226902","9fa6b84e-d625-4d1d-a5d0-e7f6b357deb8","epidemiology","knowledge","50"
"M226902","9fcf9918-fdef-49c3-aedc-518eb1e7e1f5","comply with legislation related to health care","skill/competence","100"
"M226902","a117f32c-662b-4dd9-b739-1230dd04cb60","pedagogy","knowledge","50"
"M226902","a17286c5-238d-4f0b-bc24-29e9121345de","listen actively","skill/competence","100"
"M226902","a6d728e6-d6ba-424c-ad92-d6831290faf0","medical oncology","knowledge","100"
"M226902","afdee309-07f9-464e-ad3b-29f4e539da88","conduct health related research","skill/competence","50"
"M226902","b61124b7-3a6d-4f76-96cb-8e2214b79484","apply radiological health sciences","skill/competence","100"
"M226902","ba1f42f2-da96-40d2-b052-7f92d5889b72","post-process medical images","skill/competence","100"
"M226902","bcd2ce08-ba12-4d66-865f-f4ba36419707","promote inclusion","skill/competence","100"
"M226902","bfe4f330-d595-48c7-ab3c-f309471d6953","psychology","knowledge","100"
"M226902","c65aa043-98da-4136-9877-494e72d9e4cf","interact with healthcare users","skill/competence","100"
"M226902","cc69175e-c35d-4494-8844-e71385ccce4a","use foreign languages for health-related research","skill/competence","50"
"M226902","cccaef32-ecec-4417-8f67-75e62056ae77","develop new imaging techniques","skill/competence","100"
"M226902","ce0d6a42-59c1-433e-ab62-adfc969c46bb","ensure safety of healthcare users","skill/competence","100"
"M226902","d1bffe87-5020-4199-bcea-50108b040809","determine imaging techniques to be performed","skill/competence","100"
"M226902","d2564da5-c21f-4c02-8887-c78a001bb183","adhere to organisational code of ethics","skill/competence","100"
"M226902","d3eccb86-f02d-4950-bfbd-20b9510774a1","apply organisational techniques","skill/competence","100"
"M226902","d60a1a1b-d697-4bda-b410-c43815194a4d","implant brachytherapy treatments","skill/competence","50"
"M226902","da165530-15aa-417c-b2e6-9bac1bfe0fe5","development trends in radiography","knowledge","50"
"M226902","db8a9ba7-96ad-4c53-b552-d4f1570dfefb","pathology","knowledge","100"
"M226902","dc07021c-7528-4351-809a-1525904466ba","ensure compliance with radiation protection regulations","skill/competence","100"
"M226902","df538078-0ccb-4125-a61d-ebaa648b39f2","conduct radiotherapy computer planning","skill/competence","100"
"M226902","e18a6a3c-4f26-4141-8c72-4b4f01d77914","apply context specific clinical competences","skill/competence","100"
"M226902","e724205b-6b9a-45b4-b629-cd32a6c80b4f","use foreign languages in patient care","skill/competence","50"
"M226902","ea57d35d-cdb2-42cf-a2aa-1b23ae39be32","use obstetric sonography","skill/competence","50"
"M226902","eb65ce8e-61bf-49d1-99bb-cb699ba1005b","radiation protection","knowledge","100"
"M226902","eba85523-6ad2-4cd9-9b27-a0b6a39b8cfa","work in multidisciplinary health teams","skill/competence","100"
"M226902","ed3f3dba-3a35-4ed5-b113-67f4d10ef4c8","scientific research methodology","knowledge","100"
"M226902","f46220aa-ad70-4c18-99dc-cb978f2850d2","calculate exposure to radiation","skill/competence","100"
"M226902","f7464f30-662b-4177-85a0-3df9693e9e58","first aid","knowledge","100"
"M226902","f94ccbcc-a818-4151-82ff-9440bf59b88c","prepare patients for imaging procedures","skill/competence","100"
"M226902","fce2f0ae-7cd5-4b0b-8e41-e2a01ec0b2e9","Interpret diagnostic procedures for vascular surgery","skill/competence","50"
"M226903","0450eaee-1a00-4622-8f4e-5356fce816d2","hygiene in a health care setting","knowledge","100"
"M226903","049c8caf-dd12-45fc-9bfa-b64051f32a19","respond to changing situations in health care","skill/competence","100"
"M226903","097098fc-6d89-44e9-9305-98ac5c0a78ac","educate on the prevention of illness","skill/competence","50"
"M226903","1023ac61-250f-4eef-b7a9-238cf071685f","provide professional care in nursing","skill/competence","50"
"M226903","103770db-5ed7-4208-ac72-cf174dd677e9","childbirth","knowledge","50"
"M226903","11f536f5-b0e2-46a6-95c1-bd765946604c","guarantee students' safety","skill/competence","100"
"M226903","15a33d76-4640-438d-ae64-fdc0c1d3eebc","customer service","knowledge","50"
"M226903","1709f408-9965-489b-9805-8e1e5d9e483b","health care legislation","knowledge","100"
"M226903","1b3370df-c280-470c-ac35-951f42ca8b19","promote a positive image of nursing","skill/competence","100"
"M226903","20f57a7f-b90e-4403-8c77-5ddd89b5835b","prepare lesson content","skill/competence","100"
"M226903","229b10cf-6f3a-490c-9706-01c107df0562","facilitate teamwork between students","skill/competence","100"
"M226903","2d6904db-9e16-42a5-bc12-c5acb8bfab18","safe management of medicines","knowledge","50"
"M226903","2e2e0231-b8d7-4819-be7b-8e453bf5f0f7","obstetric ultrasonography","knowledge","50"
"M226903","2f92c4ed-279c-467e-82bd-4709172514f5","address side effects of menopause","skill/competence","50"
"M226903","31b67516-af16-4b97-8430-a8a8e0f84190","assessment processes","knowledge","100"
"M226903","33c01497-8264-4773-81dd-6096ad512f02","health care occupation-specific ethics","knowledge","100"
"M226903","44da96fe-26a3-4a32-9a0f-c49614bb7298","manage student relationships","skill/competence","100"
"M226903","4f7b14d8-f09c-49f7-abae-231e8c210e07","general medicine","knowledge","100"
"M226903","516e324b-03fc-4d3b-9986-e46e9834cd43","implement fundamentals of nursing","skill/competence","100"
"M226903","51e53aff-6f8a-42ca-9cb9-47335130f4d7","human physiology","knowledge","100"
"M226903","51e79cb4-fab3-404c-88f3-cd4a1bd5879e","deal with emergency care situations","skill/competence","100"
"M226903","52c19dc8-651f-4095-98fe-dcb2799d702e","geriatrics","knowledge","50"
"M226903","54411e8e-d62f-46d8-b87b-fce23f8e3bc8","disability care","knowledge","50"
"M226903","573d3f91-c81c-407e-a56d-0f3a63272b43","adapt teaching to student's capabilities","skill/competence","100"
"M226903","59eb177a-2f30-4943-8b30-5f87dd51a80d","apply teaching strategies","skill/competence","100"
